Date,CPV:CM02:3001:JT:POS_RBV,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,CHTR:CM02:1155:HV:POWER
2019-03-27-14:06:02,48.293,92.0054,70.4633,2.09799
2019-03-27-14:06:03,48.293,92.135,70.7781,2.09799
2019-03-27-14:06:04,48.293,92.0121,70.381,2.09799
2019-03-27-14:06:05,48.293,92.1236,70.6012,2.09799
2019-03-27-14:06:06,48.293,92.1236,70.3009,2.09799
2019-03-27-14:06:07,48.293,92.1236,70.599,2.09799
2019-03-27-14:06:08,48.293,91.8677,70.4786,2.09799
2019-03-27-14:06:09,48.293,92.2149,70.6422,2.09799
2019-03-27-14:06:10,48.293,92.0343,70.3388,2.09799
2019-03-27-14:06:11,49.2578,92.2457,70.6251,2.09799
2019-03-27-14:06:12,49.2578,92.0124,70.6251,2.09799
2019-03-27-14:06:13,49.2578,92.0124,70.6251,2.09799
2019-03-27-14:06:14,50.8242,92.0124,70.6251,2.09799
2019-03-27-14:06:15,50.082,92.0124,70.6251,2.09799
2019-03-27-14:06:16,50.082,92.2886,70.6251,2.09799
2019-03-27-14:06:17,50.082,92.0667,70.516,2.09799
2019-03-27-14:06:18,50.082,92.3114,70.6747,2.09799
2019-03-27-14:06:19,50.082,92.0557,70.3393,2.09799
2019-03-27-14:06:20,50.082,92.3092,70.6688,2.09799
2019-03-27-14:06:21,50.082,92.3092,70.6688,2.09799
2019-03-27-14:06:22,50.082,92.1078,70.6688,2.09799
2019-03-27-14:06:23,50.082,92.3335,70.6688,2.09799
2019-03-27-14:06:24,50.082,92.106,70.6688,2.09799
2019-03-27-14:06:25,50.082,92.2674,70.6688,2.09799
2019-03-27-14:06:26,50.082,92.1438,70.6688,2.09799
2019-03-27-14:06:27,50.082,92.1438,70.6688,2.09799
2019-03-27-14:06:28,50.082,92.3128,70.6688,2.09799
2019-03-27-14:06:29,50.082,92.3128,70.6688,2.09799
2019-03-27-14:06:30,50.082,92.1167,70.4929,2.09799
2019-03-27-14:06:31,50.082,92.2953,70.7531,2.09799
2019-03-27-14:06:32,50.082,92.2953,70.7531,2.09799
2019-03-27-14:06:33,50.082,92.2953,70.7531,2.09799
2019-03-27-14:06:34,50.082,92.1651,70.3691,2.09799
2019-03-27-14:06:35,50.082,92.1651,70.8422,2.09799
2019-03-27-14:06:36,50.082,92.1651,70.4513,2.09799
2019-03-27-14:06:37,50.082,92.2962,70.8674,2.09799
2019-03-27-14:06:38,50.082,92.2962,70.686,2.09799
2019-03-27-14:06:39,50.082,92.1515,70.8615,2.09799
2019-03-27-14:06:40,50.082,92.2725,70.6647,2.09799
2019-03-27-14:06:41,50.082,92.2725,70.6647,2.09799
2019-03-27-14:06:42,50.082,92.2725,70.6647,2.09799
2019-03-27-14:06:43,50.082,92.2725,70.6647,2.09799
2019-03-27-14:06:44,50.082,92.171,70.6647,2.09799
2019-03-27-14:06:45,50.082,92.4265,70.6647,2.09799
2019-03-27-14:06:46,50.082,92.2859,70.7718,2.09799
2019-03-27-14:06:47,50.082,92.0918,70.7718,2.09799
2019-03-27-14:06:48,50.082,92.2626,71.0013,2.09799
2019-03-27-14:06:49,50.082,92.2626,70.5844,2.09799
2019-03-27-14:06:50,50.082,92.1619,71.0407,2.09799
2019-03-27-14:06:51,50.082,92.2625,70.6168,2.09799
2019-03-27-14:06:52,50.082,92.4425,70.998,2.09799
2019-03-27-14:06:53,50.082,92.2519,70.6027,2.09799
2019-03-27-14:06:54,50.082,92.2519,70.899,2.09799
2019-03-27-14:06:55,50.082,92.2519,70.899,2.09799
2019-03-27-14:06:56,50.082,92.2519,70.621,2.09799
2019-03-27-14:06:57,50.082,92.2519,70.8281,2.09799
2019-03-27-14:06:58,50.082,92.2519,70.8281,2.09799
2019-03-27-14:06:59,50.082,92.4902,70.8281,2.09799
2019-03-27-14:07:00,50.082,92.1499,70.8281,2.09799
2019-03-27-14:07:01,50.082,92.5702,70.8281,2.09799
2019-03-27-14:07:02,50.082,92.1504,70.8281,2.09799
2019-03-27-14:07:03,50.082,92.3172,70.9662,2.09799
2019-03-27-14:07:04,50.082,92.183,70.7758,2.09799
2019-03-27-14:07:05,50.082,92.33,70.9654,2.09799
2019-03-27-14:07:06,50.082,92.1971,70.624,2.09799
2019-03-27-14:07:07,50.082,92.1971,71.1393,2.09799
2019-03-27-14:07:08,50.082,92.1971,70.6314,2.09799
2019-03-27-14:07:09,50.082,92.1971,71.0938,2.09799
2019-03-27-14:07:10,50.082,92.5654,70.6616,2.09799
2019-03-27-14:07:11,50.082,92.448,70.9414,2.09799
2019-03-27-14:07:12,50.082,92.2536,70.813,2.09799
2019-03-27-14:07:13,50.082,92.2536,70.813,2.09799
2019-03-27-14:07:14,50.082,92.2536,70.9876,2.09799
2019-03-27-14:07:15,50.082,92.6566,70.678,2.09799
2019-03-27-14:07:16,50.082,92.4908,70.9733,2.09799
2019-03-27-14:07:17,50.082,92.3612,70.7212,2.09799
2019-03-27-14:07:18,50.082,92.3612,70.9794,2.09799
2019-03-27-14:07:19,50.082,92.2007,70.7288,2.09799
2019-03-27-14:07:20,50.082,92.4382,71.0306,2.09799
2019-03-27-14:07:21,50.082,92.4382,70.6165,2.09799
2019-03-27-14:07:22,50.082,92.6492,71.047,2.09799
2019-03-27-14:07:23,50.082,92.2531,70.6352,2.09799
2019-03-27-14:07:24,50.082,92.2531,70.9799,2.09799
2019-03-27-14:07:25,50.082,92.3876,70.8736,2.09799
2019-03-27-14:07:26,50.082,92.3876,70.8736,2.09799
2019-03-27-14:07:27,50.082,92.4888,71.0098,2.09799
2019-03-27-14:07:28,50.082,92.4888,71.0098,2.09799
2019-03-27-14:07:29,50.082,92.4888,71.0098,2.09799
2019-03-27-14:07:30,50.082,92.4888,70.8029,2.09799
2019-03-27-14:07:31,50.082,92.4888,70.9963,2.09799
2019-03-27-14:07:32,50.082,92.6551,70.9963,2.09799
2019-03-27-14:07:33,50.082,92.5094,70.9963,2.09799
2019-03-27-14:07:34,50.082,92.6972,70.8206,2.09799
2019-03-27-14:07:35,50.082,92.5743,70.9874,2.09799
2019-03-27-14:07:36,50.082,92.5743,70.8437,2.09799
2019-03-27-14:07:37,50.082,92.8077,71.0591,2.09799
2019-03-27-14:07:38,50.082,92.5522,70.838,2.09799
2019-03-27-14:07:39,50.082,92.4464,71.1464,2.09799
2019-03-27-14:07:40,50.082,92.6366,70.9313,2.09799
2019-03-27-14:07:41,50.082,92.6366,71.1143,2.09799
2019-03-27-14:07:42,50.082,92.9046,71.1143,2.09799
2019-03-27-14:07:43,50.082,92.6005,70.9564,2.09799
2019-03-27-14:07:44,50.082,92.6005,70.9564,2.09799
2019-03-27-14:07:45,50.082,92.6005,70.9564,2.09799
2019-03-27-14:07:46,50.082,92.6005,71.1416,2.09799
2019-03-27-14:07:47,50.082,92.6005,71.0263,2.09799
2019-03-27-14:07:48,50.082,92.6005,71.0263,2.09799
2019-03-27-14:07:49,50.082,92.6005,71.0263,2.09799
2019-03-27-14:07:50,50.082,92.6005,71.0263,2.09799
2019-03-27-14:07:51,50.082,92.6005,70.905,2.09799
2019-03-27-14:07:52,50.082,92.6005,71.1436,2.09799
2019-03-27-14:07:53,50.082,92.6005,70.9702,2.09799
2019-03-27-14:07:54,50.082,92.6005,71.0931,2.09799
2019-03-27-14:07:55,50.082,92.6005,70.9607,2.09799
2019-03-27-14:07:56,50.082,92.6005,71.0973,2.09799
2019-03-27-14:07:57,50.082,92.6005,70.9566,2.09799
2019-03-27-14:07:58,50.082,92.6005,70.9566,2.09799
2019-03-27-14:07:59,50.082,92.6005,71.1876,2.09799
2019-03-27-14:08:00,50.082,92.6005,70.9595,2.09799
2019-03-27-14:08:01,50.082,92.3076,71.3133,2.09799
2019-03-27-14:08:02,50.082,93.009,70.9801,2.09799
2019-03-27-14:08:03,50.082,92.5995,70.9801,2.09799
2019-03-27-14:08:04,50.082,92.5995,71.1835,2.09799
2019-03-27-14:08:05,50.082,92.5995,71.0264,2.09799
2019-03-27-14:08:06,50.082,92.5995,71.1924,2.09799
2019-03-27-14:08:07,50.082,92.7845,71.0047,2.09799
2019-03-27-14:08:08,50.082,92.574,71.1859,2.09799
2019-03-27-14:08:09,50.082,92.7077,71.0794,2.09799
2019-03-27-14:08:10,50.082,92.3191,71.0794,2.09799
2019-03-27-14:08:11,50.082,92.6094,71.3219,2.09799
2019-03-27-14:08:12,50.082,92.8074,71.1054,2.09799
2019-03-27-14:08:13,50.082,92.8074,71.1054,2.09799
2019-03-27-14:08:14,50.082,92.3793,71.1054,2.09799
2019-03-27-14:08:15,50.082,92.6451,71.1054,2.09799
2019-03-27-14:08:16,50.082,92.6451,71.1054,2.09799
2019-03-27-14:08:17,50.082,92.9889,71.1054,2.09799
2019-03-27-14:08:18,49.9414,92.5935,71.1054,2.09799
2019-03-27-14:08:19,49.9414,92.7321,71.1054,2.09799
2019-03-27-14:08:20,49.9414,92.6233,71.1054,2.09799
2019-03-27-14:08:21,49.9414,92.775,71.1054,2.09799
2019-03-27-14:08:22,49.9414,92.6577,70.9856,2.09799
2019-03-27-14:08:23,49.9414,92.6577,71.3679,2.09799
2019-03-27-14:08:24,49.9414,92.936,71.0664,2.09799
2019-03-27-14:08:25,49.9414,92.6024,71.2521,2.09799
2019-03-27-14:08:26,49.9414,92.832,71.0642,2.09799
2019-03-27-14:08:27,49.9414,92.5991,71.2137,2.09799
2019-03-27-14:08:28,49.9414,92.5991,71.0483,2.09799
2019-03-27-14:08:29,49.9414,92.7809,71.3969,2.09799
2019-03-27-14:08:30,49.9414,92.9467,71.0129,2.09799
2019-03-27-14:08:31,49.9414,92.8068,71.3454,2.09799
2019-03-27-14:08:32,49.9414,92.9649,70.9997,2.09799
2019-03-27-14:08:33,49.9414,92.6792,70.9997,2.09799
2019-03-27-14:08:34,49.9414,92.7948,71.4265,2.09799
2019-03-27-14:08:35,49.9414,92.6842,71.1726,2.09799
2019-03-27-14:08:36,49.9414,93.044,71.2729,2.09799
2019-03-27-14:08:37,49.9414,92.6908,71.0773,2.09799
2019-03-27-14:08:38,49.9414,92.6908,71.2976,2.09799
2019-03-27-14:08:39,49.9414,92.8816,71.0043,2.09799
2019-03-27-14:08:40,49.9414,92.6499,71.286,2.09799
2019-03-27-14:08:41,49.9414,93.1757,71.286,2.09799
2019-03-27-14:08:42,49.9414,92.7593,71.1789,2.09799
2019-03-27-14:08:43,49.9414,92.9563,71.1789,2.09799
2019-03-27-14:08:44,49.9414,92.7982,71.1789,2.09799
2019-03-27-14:08:45,49.9414,92.7982,71.0407,2.09799
2019-03-27-14:08:46,49.9414,92.7982,71.2779,2.09799
2019-03-27-14:08:47,49.9414,92.6313,71.0757,2.09799
2019-03-27-14:08:48,49.9414,92.8607,71.3111,2.09799
2019-03-27-14:08:49,49.9414,93.0354,71.1953,2.09799
2019-03-27-14:08:50,49.9414,93.0354,71.1953,2.09799
2019-03-27-14:08:51,49.9414,92.8468,71.3305,2.09799
2019-03-27-14:08:52,49.9414,93.0658,71.2036,2.09799
2019-03-27-14:08:53,49.9414,93.0658,71.2036,2.09799
2019-03-27-14:08:54,49.9414,93.0658,71.2036,2.09799
2019-03-27-14:08:55,49.9414,92.6582,71.3428,2.09799
2019-03-27-14:08:56,49.9414,93.3333,71.2264,2.09799
2019-03-27-14:08:57,49.9414,92.7747,71.2264,2.09799
2019-03-27-14:08:58,49.9414,93.0665,71.4034,2.09799
2019-03-27-14:08:59,49.9414,93.0665,71.4034,2.09799
2019-03-27-14:09:00,49.9414,93.0665,71.4034,2.09799
2019-03-27-14:09:01,49.9414,93.0665,71.4034,2.09799
2019-03-27-14:09:02,49.9414,92.8065,71.4034,2.09799
2019-03-27-14:09:03,49.9414,93.0943,71.4034,2.09799
2019-03-27-14:09:04,49.9414,92.762,71.1516,2.09799
2019-03-27-14:09:05,49.9414,93.1045,71.437,2.09799
2019-03-27-14:09:06,49.9414,93.1045,71.437,2.09799
2019-03-27-14:09:07,49.9414,93.2342,71.3189,2.09799
2019-03-27-14:09:08,49.9414,92.9632,71.523,2.09799
2019-03-27-14:09:09,49.9414,93.0635,71.3111,2.09799
2019-03-27-14:09:10,49.9414,92.7529,71.5066,2.09799
2019-03-27-14:09:11,49.9414,93.1283,71.3574,2.09799
2019-03-27-14:09:12,49.9414,93.1283,71.3574,2.09799
2019-03-27-14:09:13,49.9414,92.8294,71.2557,2.09799
2019-03-27-14:09:14,49.9414,93.0603,71.2557,2.09799
2019-03-27-14:09:15,49.9414,93.0603,71.5334,2.09799
2019-03-27-14:09:16,49.9414,93.1734,71.3225,2.09799
2019-03-27-14:09:17,49.9414,92.7826,71.5608,2.09799
2019-03-27-14:09:18,49.9414,93.2508,71.1525,2.09799
2019-03-27-14:09:19,49.9414,92.8468,71.3681,2.09799
2019-03-27-14:09:20,49.9414,93.0835,71.3681,2.09799
2019-03-27-14:09:21,49.9414,92.8269,71.3681,2.09799
2019-03-27-14:09:22,49.9414,93.152,71.3681,2.09799
2019-03-27-14:09:23,49.9414,93.152,71.3681,2.09799
2019-03-27-14:09:24,49.9414,93.152,71.3681,2.09799
2019-03-27-14:09:25,49.9414,93.152,71.3681,2.09799
2019-03-27-14:09:26,49.9414,93.152,71.3681,2.09799
2019-03-27-14:09:27,49.9414,93.152,71.3681,2.09799
2019-03-27-14:09:28,49.9414,93.152,71.3681,2.09799
2019-03-27-14:09:29,49.9414,93.152,71.3681,2.09799
2019-03-27-14:09:30,49.9414,93.152,71.5863,2.09799
2019-03-27-14:09:31,49.9414,93.152,71.4402,2.09799
2019-03-27-14:09:32,49.9414,93.152,71.5652,2.09799
2019-03-27-14:09:33,49.9414,93.152,71.5652,2.09799
2019-03-27-14:09:34,49.9414,92.7992,71.5652,2.09799
2019-03-27-14:09:35,49.9414,93.3017,71.5652,2.09799
2019-03-27-14:09:36,49.9414,93.0402,71.5652,2.09799
2019-03-27-14:09:37,49.9414,93.4827,71.2901,2.09799
2019-03-27-14:09:38,49.9414,93.111,71.424,2.09799
2019-03-27-14:09:39,49.9414,93.2534,71.424,2.09799
2019-03-27-14:09:40,49.9414,93.2534,71.424,2.09799
2019-03-27-14:09:41,49.9414,93.0711,71.424,2.09799
2019-03-27-14:09:42,49.9414,93.2828,71.424,2.09799
2019-03-27-14:09:43,49.9414,93.2828,71.424,2.09799
2019-03-27-14:09:44,49.9414,93.0976,71.424,2.09799
2019-03-27-14:09:45,49.9414,93.2716,71.424,2.09799
2019-03-27-14:09:46,49.9414,93.1153,71.424,2.09799
2019-03-27-14:09:47,49.9414,93.2823,71.665,2.09799
2019-03-27-14:09:48,49.9414,93.2823,71.3684,2.09799
2019-03-27-14:09:49,49.9414,93.1128,71.3684,2.09799
2019-03-27-14:09:50,49.9414,93.1128,71.3684,2.09799
2019-03-27-14:09:51,49.9414,93.1128,71.4738,2.09799
2019-03-27-14:09:52,49.9414,93.2942,71.2832,2.09799
2019-03-27-14:09:53,49.9414,93.1369,71.6016,2.09799
2019-03-27-14:09:54,49.9414,93.2503,71.3756,2.09799
2019-03-27-14:09:55,49.9414,93.1266,71.3756,2.09799
2019-03-27-14:09:56,49.9414,93.1266,71.3756,2.09799
2019-03-27-14:09:57,49.9414,93.2733,71.4886,2.09799
2019-03-27-14:09:58,49.9414,93.1211,71.6571,2.09799
2019-03-27-14:09:59,49.9414,93.2394,71.5031,2.09799
2019-03-27-14:10:00,49.9414,93.1231,71.5031,2.09799
2019-03-27-14:10:01,49.9414,93.2956,71.3601,2.09799
2019-03-27-14:10:02,49.9414,93.2956,71.8059,2.09799
2019-03-27-14:10:03,49.9414,93.4557,71.1958,2.09799
2019-03-27-14:10:04,49.9414,93.2182,71.7668,2.09799
2019-03-27-14:10:05,49.9414,93.3878,71.4679,2.09799
2019-03-27-14:10:06,49.9414,93.1254,71.6329,2.09799
2019-03-27-14:10:07,49.9414,93.1254,71.7526,2.09799
2019-03-27-14:10:08,49.9414,93.3013,71.5998,2.09799
2019-03-27-14:10:09,49.9414,93.4569,71.7382,2.09799
2019-03-27-14:10:10,49.9414,93.2996,71.6219,2.09799
2019-03-27-14:10:11,49.9414,93.1103,71.4689,2.09799
2019-03-27-14:10:12,49.9414,93.1103,71.6231,2.09799
2019-03-27-14:10:13,49.9414,93.1103,71.8182,2.09799
2019-03-27-14:10:14,49.9414,93.1103,71.6319,2.09799
2019-03-27-14:10:15,49.9414,93.5244,71.5148,2.09799
2019-03-27-14:10:16,49.9414,93.2348,71.5148,2.09799
2019-03-27-14:10:17,49.9414,93.2348,71.7186,2.09799
2019-03-27-14:10:18,49.9414,93.4583,71.521,2.09799
2019-03-27-14:10:19,49.9414,93.357,72.0341,2.09799
2019-03-27-14:10:20,49.9414,93.5593,71.6309,2.09799
2019-03-27-14:10:21,49.9414,93.4009,71.8336,2.09799
2019-03-27-14:10:22,49.9414,93.519,71.4364,2.09799
2019-03-27-14:10:23,49.9414,93.1429,71.6704,2.09799
2019-03-27-14:10:24,49.9414,93.4679,71.6704,2.09799
2019-03-27-14:10:25,49.9414,93.2285,71.7728,2.09799
2019-03-27-14:10:26,49.9414,93.3979,71.5829,2.09799
2019-03-27-14:10:27,49.9414,93.5372,71.5829,2.09799
2019-03-27-14:10:28,49.9414,93.2958,71.8046,2.09799
2019-03-27-14:10:29,49.9414,93.5804,71.5031,2.09799
2019-03-27-14:10:30,49.9414,93.1221,71.6814,2.09799
2019-03-27-14:10:31,49.9414,93.5268,71.4966,2.09799
2019-03-27-14:10:32,49.9414,93.5268,71.6681,2.09799
2019-03-27-14:10:33,49.9414,93.5268,71.5004,2.09799
2019-03-27-14:10:34,49.9414,93.271,71.7822,2.09799
2019-03-27-14:10:35,49.9414,93.5036,71.6423,2.09799
2019-03-27-14:10:36,49.9414,93.5036,71.6423,2.09799
2019-03-27-14:10:37,49.9414,93.5036,71.8119,2.09799
2019-03-27-14:10:38,49.9414,93.2469,71.8119,2.09799
2019-03-27-14:10:39,49.9414,93.6422,71.8119,2.09799
2019-03-27-14:10:40,49.9414,93.1831,71.6858,2.09799
2019-03-27-14:10:41,49.9414,93.5661,71.9445,2.09799
2019-03-27-14:10:42,50.082,93.3269,71.6936,2.09799
2019-03-27-14:10:43,50.082,93.3269,71.6936,2.09799
2019-03-27-14:10:44,50.082,93.4595,71.6936,2.09799
2019-03-27-14:10:45,50.082,93.4595,71.6936,2.09799
2019-03-27-14:10:46,50.082,93.6675,71.6936,2.09799
2019-03-27-14:10:47,50.082,93.5106,71.6936,2.09799
2019-03-27-14:10:48,50.082,93.2267,71.6936,2.09799
2019-03-27-14:10:49,50.082,93.4263,71.6936,2.09799
2019-03-27-14:10:50,50.082,93.5573,71.6936,2.09799
2019-03-27-14:10:51,50.082,93.7567,71.6936,2.09799
2019-03-27-14:10:52,50.082,93.5255,71.8125,2.09799
2019-03-27-14:10:53,50.082,93.5255,71.8125,2.09799
2019-03-27-14:10:54,50.082,93.5255,71.7054,2.09799
2019-03-27-14:10:55,50.082,93.5255,71.7054,2.09799
2019-03-27-14:10:56,50.082,93.8114,71.7054,2.09799
2019-03-27-14:10:57,50.082,93.5535,71.7054,2.09799
2019-03-27-14:10:58,50.082,93.7076,71.8732,2.09799
2019-03-27-14:10:59,50.082,93.5243,71.8732,2.09799
2019-03-27-14:11:00,50.082,93.5243,71.7136,2.09799
2019-03-27-14:11:01,50.082,93.7383,71.9831,2.09799
2019-03-27-14:11:02,50.082,93.5329,71.6089,2.09799
2019-03-27-14:11:03,50.082,93.5329,71.7811,2.09799
2019-03-27-14:11:04,50.082,93.6455,71.7811,2.09799
2019-03-27-14:11:05,50.082,93.5307,71.7811,2.09799
2019-03-27-14:11:06,50.082,93.6976,72.039,2.09799
2019-03-27-14:11:07,50.082,93.6976,71.8727,2.09799
2019-03-27-14:11:08,50.082,93.6976,71.8727,2.09799
2019-03-27-14:11:09,50.082,93.5866,71.7215,2.09799
2019-03-27-14:11:10,50.082,93.5866,71.9029,2.09799
2019-03-27-14:11:11,50.082,93.5866,71.9029,2.09799
2019-03-27-14:11:12,50.082,93.5866,71.9029,2.09799
2019-03-27-14:11:13,50.082,93.6872,71.9029,2.09799
2019-03-27-14:11:14,49.9414,93.6872,71.7522,2.09799
2019-03-27-14:11:15,49.9414,93.6872,71.7522,2.09799
2019-03-27-14:11:16,49.9414,93.7909,71.9426,2.09799
2019-03-27-14:11:17,49.9414,93.6815,71.9426,2.09799
2019-03-27-14:11:18,49.9414,93.5617,71.9426,2.09799
2019-03-27-14:11:19,49.9414,93.5617,71.7358,2.09799
2019-03-27-14:11:20,49.9414,93.5617,71.9156,2.09799
2019-03-27-14:11:21,49.9414,93.5617,71.7718,2.09799
2019-03-27-14:11:22,49.9414,93.5617,71.7718,2.09799
2019-03-27-14:11:23,49.9414,93.5617,71.9543,2.09799
2019-03-27-14:11:24,49.9414,93.7039,71.7375,2.09799
2019-03-27-14:11:25,49.9414,93.7039,71.9204,2.09799
2019-03-27-14:11:26,49.9414,93.7039,71.9204,2.09799
2019-03-27-14:11:27,49.9414,93.7039,71.9204,2.09799
2019-03-27-14:11:28,49.9414,93.5706,71.9204,2.09799
2019-03-27-14:11:29,49.9414,93.5706,71.9204,2.09799
2019-03-27-14:11:30,49.9414,93.5706,71.9204,2.09799
2019-03-27-14:11:31,49.9414,93.5706,71.8174,2.09799
2019-03-27-14:11:32,49.9414,93.5706,71.8174,2.09799
2019-03-27-14:11:33,49.9414,93.6936,71.8174,2.09799
2019-03-27-14:11:34,49.9414,93.6936,71.8174,2.09799
2019-03-27-14:11:35,49.9414,93.6936,71.8174,2.09799
2019-03-27-14:11:36,49.8047,93.6936,71.8174,2.09799
2019-03-27-14:11:37,49.8047,93.571,71.8174,2.09799
2019-03-27-14:11:38,49.8047,93.7454,71.8174,2.09799
2019-03-27-14:11:39,49.8047,93.7454,71.8174,2.09799
2019-03-27-14:11:40,49.8047,93.625,71.8174,2.09799
2019-03-27-14:11:41,49.8047,93.625,71.9707,2.09799
2019-03-27-14:11:42,49.8047,93.625,71.9707,2.09799
2019-03-27-14:11:43,49.8047,93.7442,71.9707,2.09799
2019-03-27-14:11:44,49.8047,93.5999,71.9707,2.09799
2019-03-27-14:11:45,49.8047,93.9777,71.9707,2.09799
2019-03-27-14:11:46,49.8047,93.6519,71.9707,2.09799
2019-03-27-14:11:47,49.8047,93.6519,71.8167,2.09799
2019-03-27-14:11:48,49.8047,93.6519,71.8167,2.09799
2019-03-27-14:11:49,49.8047,93.806,71.968,2.09799
2019-03-27-14:11:50,49.8047,93.9121,71.968,2.09799
2019-03-27-14:11:51,49.8047,93.8033,71.968,2.09799
2019-03-27-14:11:52,49.8047,93.6405,71.7835,2.09799
2019-03-27-14:11:53,49.8047,94.3311,72.0795,2.09799
2019-03-27-14:11:54,49.8047,93.7093,71.8119,2.09799
2019-03-27-14:11:55,49.8047,93.9077,72.1247,2.09799
2019-03-27-14:11:56,49.8047,93.7165,71.8984,2.09799
2019-03-27-14:11:57,49.8047,93.7165,72.055,2.09799
2019-03-27-14:11:58,49.8047,93.9433,71.9515,2.09799
2019-03-27-14:11:59,49.8047,93.8295,71.9515,2.09799
2019-03-27-14:12:00,49.8047,94.1199,72.0809,2.09799
2019-03-27-14:12:01,49.8047,93.916,71.9307,2.09799
2019-03-27-14:12:02,49.8047,93.916,72.0685,2.09799
2019-03-27-14:12:03,49.8047,93.658,72.0685,2.09799
2019-03-27-14:12:04,49.8047,93.9319,72.0685,2.09799
2019-03-27-14:12:05,49.8047,93.9319,72.0685,2.09799
2019-03-27-14:12:06,49.8047,93.9319,72.0685,2.09799
2019-03-27-14:12:07,49.8047,93.6855,71.8499,2.09799
2019-03-27-14:12:08,49.8047,93.9908,72.0846,2.09799
2019-03-27-14:12:09,49.8047,93.7177,72.0846,2.09799
2019-03-27-14:12:10,49.8047,93.9894,72.0846,2.09799
2019-03-27-14:12:11,49.8047,93.9894,72.0846,2.09799
2019-03-27-14:12:12,49.8047,94.1055,72.0846,2.09799
2019-03-27-14:12:13,49.8047,93.9937,72.0846,2.09799
2019-03-27-14:12:14,49.8047,93.9937,72.0846,2.09799
2019-03-27-14:12:15,49.8047,93.9937,72.0846,2.09799
2019-03-27-14:12:16,49.8047,93.9937,72.0846,2.09799
2019-03-27-14:12:17,49.8047,93.8502,72.2726,2.09799
2019-03-27-14:12:18,49.8047,94.0322,72.0216,2.09799
2019-03-27-14:12:19,49.8047,94.0322,72.2441,2.09799
2019-03-27-14:12:20,49.8047,93.9252,72.0692,2.09799
2019-03-27-14:12:21,49.8047,93.9252,72.0692,2.09799
2019-03-27-14:12:22,49.8047,94.0588,72.2515,2.09799
2019-03-27-14:12:23,49.8047,94.0588,72.1406,2.09799
2019-03-27-14:12:24,49.8047,94.0588,72.1406,2.09799
2019-03-27-14:12:25,49.8047,94.0588,72.1406,2.09799
2019-03-27-14:12:26,49.8047,94.1742,72.1406,2.09799
2019-03-27-14:12:27,49.8047,94.0036,72.2559,2.09799
2019-03-27-14:12:28,49.8047,94.0036,72.0777,2.09799
2019-03-27-14:12:29,49.8047,94.0036,72.189,2.09799
2019-03-27-14:12:30,49.8047,94.1142,72.189,2.09799
2019-03-27-14:12:31,49.8047,93.675,72.0602,2.09799
2019-03-27-14:12:32,49.8047,94.0733,72.4361,2.09799
2019-03-27-14:12:33,49.8047,93.9615,72.0159,2.09799
2019-03-27-14:12:34,49.8047,93.9615,72.4037,2.09799
2019-03-27-14:12:35,49.8047,94.1055,72.123,2.09799
2019-03-27-14:12:36,49.8047,94.1055,72.4469,2.09799
2019-03-27-14:12:37,49.8047,94.1055,72.1592,2.09799
2019-03-27-14:12:38,49.8047,94.1055,72.0533,2.09799
2019-03-27-14:12:39,49.8047,94.2359,72.168,2.09799
2019-03-27-14:12:40,49.8047,94.0448,72.168,2.09799
2019-03-27-14:12:41,49.8047,94.2215,72.168,2.09799
2019-03-27-14:12:42,49.8047,94.2215,72.168,2.09799
2019-03-27-14:12:43,49.8047,94.0121,72.168,2.09799
2019-03-27-14:12:44,49.8047,94.0121,72.168,2.09799
2019-03-27-14:12:45,49.8047,94.0121,72.168,2.09799
2019-03-27-14:12:46,49.8047,94.0121,72.168,2.09799
2019-03-27-14:12:47,49.8047,94.1751,72.3881,2.09799
2019-03-27-14:12:48,49.8047,93.8884,72.1828,2.09799
2019-03-27-14:12:49,49.8047,94.0821,72.3373,2.09799
2019-03-27-14:12:50,49.8047,94.0821,72.2276,2.09799
2019-03-27-14:12:51,49.8047,94.2017,72.0594,2.09799
2019-03-27-14:12:52,49.8047,94.2017,72.2544,2.09799
2019-03-27-14:12:53,49.8047,94.0001,72.2544,2.09799
2019-03-27-14:12:54,49.8047,94.2878,72.4158,2.09799
2019-03-27-14:12:55,49.8047,94.006,72.2206,2.09799
2019-03-27-14:12:56,49.8047,94.1876,72.5506,2.09799
2019-03-27-14:12:57,49.8047,94.1876,72.1456,2.09799
2019-03-27-14:12:58,49.8047,94.1876,72.1456,2.09799
2019-03-27-14:12:59,49.8047,94.1876,72.1456,2.09799
2019-03-27-14:13:00,49.8047,94.0376,72.1456,2.09799
2019-03-27-14:13:01,49.8047,94.0376,72.1456,2.09799
2019-03-27-14:13:02,49.8047,94.1705,72.2587,2.09799
2019-03-27-14:13:03,49.8047,94.3549,72.4244,2.09799
2019-03-27-14:13:04,49.8047,94.3549,72.1641,2.09799
2019-03-27-14:13:05,49.8047,94.0998,72.3055,2.09799
2019-03-27-14:13:06,49.8047,94.2061,72.3055,2.09799
2019-03-27-14:13:07,49.8047,94.2061,72.3055,2.09799
2019-03-27-14:13:08,49.8047,94.0136,72.3055,2.09799
2019-03-27-14:13:09,49.8047,94.8044,72.5242,2.09799
2019-03-27-14:13:10,49.8047,94.1304,72.0928,2.09799
